fertility,gdppc_maddison,hc,survival_65,telephone,urban,country
1.874944444444444,18059.58823529412,2.919768969266666,84.78111791666667,20.039538742105268,86.98489473684211,Chile
2.253222222222222,18111.176470588234,2.7865179380666665,79.88116470555555,17.274685110526317,69.62131578947367,Malaysia
1.4172222222222222,23591.882352941175,2.9419952073999998,90.22311833333333,54.401431116842105,93.83152631578947,Malta
1.3694444444444445,24935.0,2.3050595124666673,86.81855591666667,42.73785839263157,59.90957894736843,Portugal
1.357222222222222,25487.0,2.8770343780666665,88.29154019444444,51.86704914789473,75.8888947368421,Greece
1.4726666666666666,26642.058823529413,2.6728132724,89.57521096111113,48.97070532631579,67.72852631578947,Cyprus
2.9794444444444443,27470.58823529412,3.4624912420666667,89.60604186666667,45.089205378421056,91.78184210526318,Israel
2.010555555555556,31169.529411764706,3.2570993740666667,88.57266811666668,42.04772455578947,86.2648947368421,New Zealand
1.3244444444444443,31568.29411764706,2.754244963266667,89.34337697777775,42.5168694,78.2098947368421,Spain
1.3671666666666669,34961.41176470588,3.448578993533333,90.22496702222222,47.72950894631579,87.89494736842106,Japan
1.7977777777777773,35025.76470588235,3.6367821693333324,87.79800983888892,53.8278740063158,81.00142105263158,United Kingdom
1.3633333333333335,35173.0,2.9249715169333337,90.1621672388889,39.59494304421054,68.45178947368422,Italy
1.9588888888888891,35976.35294117647,3.0081584930666665,87.15393833333334,59.21140829105264,78.13684210526316,France
1.7550000000000001,36826.64705882353,3.272463512466666,86.85019410000002,28.352241818789487,83.82805263157894,Finland
1.9994444444444446,36852.17647058824,2.9856051921999995,90.70445264444444,58.68175788894739,93.30315789473683,Iceland
1.748888888888889,37015.17647058824,3.0650134245333334,87.02715835555556,43.15057877947369,97.58915789473684,Belgium
1.425,39692.94117647059,3.228800058266666,87.80221800555559,42.95216175736842,58.31831578947369,Austria
1.8155555555555556,40575.76470588235,3.2922570864,90.14281994444444,50.76584338789473,85.25300000000001,Sweden
1.4050000000000002,41045.76470588235,3.6229423522666675,87.32081875,61.96276440210527,76.49531578947368,Germany
1.5727944444444444,41372.41176470588,3.6042137942,88.69390023333334,53.909725800526324,80.63900000000001,Canada
1.721111111111111,43235.35294117647,3.2327894370666663,88.97314013333332,44.74259844631579,85.47057894736842,Netherlands
1.777222222222222,43507.58823529412,3.3999128182666665,86.43076475555556,48.42807255210525,86.53731578947368,Denmark
1.8434444444444447,44600.470588235294,3.4778231144000005,89.8976801111111,45.48472629105263,85.04621052631579,Australia
1.9678055555555558,49466.35294117647,3.6558610916666665,83.55651238888889,50.896437670000005,80.62336842105263,United States
1.9411111111111115,50424.294117647056,2.9781265418666663,88.26248185000001,46.23266778526315,61.266684210526314,Ireland
1.5822222222222222,53015.05882352941,3.087190151266667,87.5365365,52.123843836842106,87.98836842105264,Luxembourg
1.2733333333333332,54011.117647058825,2.928369840133333,89.70361703333334,40.226812595263155,100.0,Singapore
1.4788888888888885,56764.470588235294,3.6006678421333334,90.24740789444446,61.63327356842105,73.577,Switzerland
1.8299999999999998,80829.76470588235,3.494985326266667,89.33506752777778,34.486015779999995,78.99568421052632,Norway
