fertility,gdppc_maddison,hc,survival_65,telephone,urban,country
5.339,3771.1,1.7232949496,68.43971489,1.1575727626666665,38.8348,Paraguay
6.0925,3974.5,1.2010036349000002,52.82526713000001,1.277725840166667,46.9566,Tunisia
3.332,4334.9,1.6187754633,62.229629190000004,1.8503946856666664,43.2553,Mauritius
4.512300000000001,5044.3,1.6299504758,67.39485482,1.6950317925,37.25580000000001,Malaysia
6.536399999999999,5248.6,1.2483909251,50.877974210000005,0.8905128573333333,36.9699,Guatemala
4.529999999999999,5726.6,1.7333114384000001,64.33892234,3.5483013315,59.9107,Colombia
2.0160000000000005,5865.2,2.0463766933,77.78823252,10.889537696333335,89.738,Malta
7.634099999999999,5866.4,1.4312888979999996,62.96260665,1.7973985705,57.4798,Jordan
6.5261,6356.6,1.6579969286999998,50.10445235000001,2.569297210333333,23.5215,Namibia
3.9558,6802.7,1.7776561736,72.56344533000001,4.375254710333333,41.0233,Costa Rica
5.103,6847.6,1.3663809896,54.607973169999994,1.9479975219999999,41.0424,Turkey
3.2608999999999995,6863.3,2.2403682947,64.77144897,2.8824948200000002,78.03389999999999,Chile
4.6156999999999995,7236.7,2.0575230003000002,72.32428551000001,2.3978567853333335,43.7488,Jamaica
4.4958,8254.1,1.4796553014,59.01998347999999,2.541010226666667,60.2762,Brazil
2.9277,8400.8,2.0157576917,71.9310713,6.763294979833333,83.4879,Uruguay
2.5073999999999996,8434.8,2.3540493725999996,73.12582368999999,11.587099256166667,38.726200000000006,Barbados
2.4105999999999996,8907.8,2.0378127218,81.42905764,9.159587854833333,47.0795,Cyprus
5.9023,9377.4,1.8151689529000001,62.56026522,3.0349432143333335,62.36779999999999,Mexico
5.3231,9932.6,1.8264267323999999,50.27253849,4.8354624133333335,48.07899999999999,South Africa
2.7359999999999998,11660.0,1.4924734232999999,73.71442261,8.654134253999999,40.5855,Portugal
2.3849999999999993,11978.3,1.6672937275,72.59116243000001,13.129755081166666,100.0,Singapore
3.2482999999999995,13909.9,2.1641707181000003,69.77229124,6.239055241999999,80.7414,Argentina
2.7429999999999994,14256.3,2.1213387489000004,79.80729541000001,14.283338813833332,69.19250000000001,Spain
3.5744,14385.3,2.7418408633000007,79.04413593000001,18.696218939999998,86.35510000000001,Israel
3.524,14592.2,2.4880685567999996,75.87817358000001,11.2021272235,53.3975,Ireland
2.318,14797.5,2.1745863198,77.25357304000002,18.925141381666666,66.65690000000001,Greece
2.6740000000000004,17755.5,2.2974218368,80.66313375000001,33.391805505,86.47080000000001,Iceland
1.6529999999999998,17854.0,2.5589962007,74.89932515999999,29.39055301166667,67.38690000000001,Finland
1.9744,17922.3,2.8908881665,81.22169726999999,28.515932265,74.703,Japan
1.986,18634.8,2.8438148259,77.02131210000002,25.287883543333336,77.624,United Kingdom
2.5641000000000003,19984.7,3.1689151763999996,76.02934687000001,33.360569605,82.4504,New Zealand
1.8770000000000002,20182.3,2.6948537588,75.94496554,21.352447948333335,65.3327,Austria
2.142,20285.2,2.1644284964000002,78.41883662999999,18.217904111666666,65.49600000000001,Italy
1.8890000000000005,20351.6,2.4414246798,76.77467695,19.87228002333333,94.4603,Belgium
1.6320000000000001,21271.6,2.4005429983,73.98521017,31.147884451666666,76.974,Luxembourg
2.166,21496.0,2.4376194716,77.16110819000001,17.539152092833334,72.4622,France
1.7880000000000003,23186.0,2.817018032,82.04318302000001,52.56705443833334,82.35679999999999,Sweden
2.3523000000000005,23790.6,3.0770060062,76.88630573,26.868772973333336,84.7087,Australia
1.903,24020.9,2.9450724838999998,77.97315324999998,36.58339135333333,75.71600000000001,Canada
1.876,24106.9,2.7406295537000003,80.95389558,26.52411036333333,63.02750000000001,Netherlands
1.577,24780.6,3.0313003064,76.47227472,18.566216766666667,72.53120000000001,Germany
1.844,25107.7,2.8397971867000003,78.80676789,35.970761445,81.785,Denmark
1.934,26691.2,3.1988417625,74.61558019000002,37.47474572666666,73.64770000000001,United States
2.084,36563.9,2.8772742508999998,81.58885853999999,23.97610663,67.89610000000002,Norway
1.7310000000000003,41160.6,3.2445798396,80.84905967,39.63837040333334,74.17150000000001,Switzerland
